Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,145.625000,145.625000,140.475006,141.512497,108.844215,9012080
2009-01-05,142.500000,148.087494,142.462494,146.600006,112.757240,11241232
2009-01-06,147.500000,148.750000,143.168747,146.068756,112.348686,11563864
2009-01-07,146.393753,149.693756,143.199997,148.443756,114.175385,22538352
2009-01-09,148.262497,158.324997,146.250000,150.425003,115.699234,40182160
2009-01-12,143.956253,151.243744,142.281250,144.962494,111.497795,31269176
2009-01-13,147.493744,155.300003,139.875000,153.518753,118.078812,43956656
2009-01-14,153.187500,164.250000,153.187500,162.949997,125.332832,41551264
2009-01-15,157.500000,157.987503,151.875000,156.462494,120.342995,25359176
2009-01-16,157.250000,159.237503,155.000000,158.425003,121.852463,12717272
2009-01-19,158.375000,159.093750,155.068756,157.756256,121.338097,9543688
2009-01-20,155.000000,157.125000,153.750000,156.468750,120.347809,4974688
2009-01-21,153.875000,156.437500,151.750000,152.981247,117.665405,7770736
2009-01-22,154.375000,154.875000,150.375000,153.862503,118.343216,8776080
2009-01-23,151.250000,153.350006,148.818756,150.581253,115.819412,11625024
2009-01-27,152.375000,157.500000,151.875000,156.512497,120.381493,10507184
2009-01-28,157.875000,162.000000,156.250000,160.837494,123.708008,7187848
2009-01-29,161.250000,164.875000,160.875000,163.768753,125.962631,26001752
2009-01-30,162.625000,164.250000,160.875000,163.331253,125.626091,11631672
2009-02-02,161.500000,162.125000,158.493744,159.956253,123.030197,16870008
2009-02-03,160.750000,162.750000,157.574997,160.312500,123.304276,16125072
2009-02-04,160.625000,163.274994,159.543747,160.206253,123.222504,7574304
2009-02-05,160.750000,161.875000,154.687500,156.981247,120.741997,17537624
2009-02-06,157.362503,162.175003,156.000000,161.112503,123.919548,14020016
2009-02-09,158.500000,165.000000,158.500000,164.012497,126.150032,11513640
2009-02-10,164.312500,165.625000,161.875000,163.550003,125.794357,13367760
2009-02-11,161.250000,163.112503,160.000000,162.737503,125.169441,7057024
2009-02-12,161.875000,161.875000,156.262497,156.818756,120.616997,11242656
2009-02-13,158.743744,159.993744,155.506256,156.456253,120.338196,12791336
2009-02-16,157.493744,157.500000,151.887497,152.681244,117.434631,11885736
2009-02-17,151.000000,152.350006,145.625000,146.743744,112.867836,15025184
2009-02-18,147.312500,148.500000,139.418747,147.350006,113.334137,11096656
2009-02-19,146.875000,151.712494,146.500000,151.106247,116.223236,9882800
2009-02-20,148.750000,149.543747,145.625000,147.143753,113.175537,7635856
